Year,ProjID,Lifestage,CPUE,Watershed,Salinity,PSU
1998,T38,Juvenile,3.700081699,Survey,Spot,15.46924603
1999,T38,Juvenile,3.188258147,Survey,Spot,20.19907886
2000,T38,Juvenile,3.275678056,Survey,Spot,19.24084596
2001,T38,Juvenile,1.245726496,Survey,Spot,21.69017094
2002,T38,Juvenile,1.6031746,Survey,Spot,22.24444444
2003,T38,Juvenile,0.531666667,Survey,Spot,10.86388889
2004,T38,Juvenile,2.713675214,Survey,Spot,19.12612943
2005,T38,Juvenile,1.293269231,Survey,Spot,11.77403846
2006,T38,Juvenile,1.195833333,Survey,Spot,20.84508547
2007,T38,Juvenile,0.438825758,Survey,Spot,21.49571078
2008,T38,Juvenile,1.260416667,Survey,Spot,19.90104167
2009,T38,Juvenile,0.789930556,Survey,Spot,15.44270833
2010,T38,Juvenile,0.994708995,Survey,Spot,18.4973545
2011,T38,Juvenile,0.898815359,Survey,Spot,20.90710784
2012,T38,Juvenile,0.344444444,Survey,Spot,15.02222222
2013,T38,Juvenile,0.453846154,Survey,Spot,7.373076923
2014,T38,Juvenile,0.244444444,Survey,Spot,19.11111111
2015,T38,Juvenile,0.958333333,Survey,Spot,16.11666667
2016,T38,Juvenile,1.025901883,Survey,Spot,18.99365079
2017,T38,Juvenile,2.141564629,Survey,Spot,15.55238095
2018,T38,Juvenile,2.279359344,Survey,Spot,16.80970696
1986,T38,Juvenile,0.17047619,Cooper,CooperRaw,25.242064
1987,T38,Juvenile,1.797435899,Cooper,CooperRaw,25.31173989
1988,T38,Juvenile,2.200370218,Cooper,CooperRaw,27.23567079
1989,T38,Juvenile,3.155416667,Cooper,CooperRaw,26.30778427
1990,T38,Juvenile,1.179962014,Cooper,CooperRaw,25.44062949
1991,T38,Juvenile,0.9375,Cooper,CooperRaw,24.03545964
1992,T38,Juvenile,1.058639706,Cooper,CooperRaw,23.29289561
1993,T38,Juvenile,2.320436508,Cooper,CooperRaw,26.34154806
1994,T38,Juvenile,2.388888889,Cooper,CooperRaw,25.1297908
1995,T38,Juvenile,1.107058824,Cooper,CooperRaw,22.98362988
1996,T38,Juvenile,3.733974359,Cooper,CooperRaw,24.21974507
1997,T38,Juvenile,1.93394958,Cooper,CooperRaw,23.25819837
1998,T38,Juvenile,3.700081699,Cooper,CooperRaw,22.65146908
1999,T38,Juvenile,3.188258147,Cooper,CooperRaw,23.84168702
2000,T38,Juvenile,3.275678056,Cooper,CooperRaw,24.58383512
2001,T38,Juvenile,1.245726496,Cooper,CooperRaw,25.87672044
2002,T38,Juvenile,1.6031746,Cooper,CooperRaw,25.09767934
2003,T38,Juvenile,0.531666667,Cooper,CooperRaw,23.20125201
2004,T38,Juvenile,2.713675214,Cooper,CooperRaw,24.79757078
2005,T38,Juvenile,1.293269231,Cooper,CooperRaw,24.46767947
2006,T38,Juvenile,1.195833333,Cooper,CooperRaw,25.26679585
2007,T38,Juvenile,0.438825758,Cooper,CooperRaw,26.20283113
2008,T38,Juvenile,1.260416667,Cooper,CooperRaw,26.50309058
2009,T38,Juvenile,0.789930556,Cooper,CooperRaw,25.61561437
2010,T38,Juvenile,0.994708995,Cooper,CooperRaw,24.99128544
2011,T38,Juvenile,0.898815359,Cooper,CooperRaw,26.63120313
2012,T38,Juvenile,0.344444444,Cooper,CooperRaw,26.40130344
2013,T38,Juvenile,0.453846154,Cooper,CooperRaw,24.41760284
2014,T38,Juvenile,0.244444444,Cooper,CooperRaw,24.97953207
2015,T38,Juvenile,0.958333333,Cooper,CooperRaw,23.6879545
2016,T38,Juvenile,1.025901883,Cooper,CooperRaw,23.98347561
2017,T38,Juvenile,2.141564629,Cooper,CooperRaw,24.69091052
1988,T38,Juvenile,2.200370218,Cooper,CooperCSI12,-0.875695346
1989,T38,Juvenile,3.155416667,Cooper,CooperCSI12,-1.736732235
1990,T38,Juvenile,1.179962014,Cooper,CooperCSI12,-0.515155257
1991,T38,Juvenile,0.9375,Cooper,CooperCSI12,0.158258837
1992,T38,Juvenile,1.058639706,Cooper,CooperCSI12,-0.044358668
1993,T38,Juvenile,2.320436508,Cooper,CooperCSI12,1.524214578
1994,T38,Juvenile,2.388888889,Cooper,CooperCSI12,-1.709021771
1995,T38,Juvenile,1.107058824,Cooper,CooperCSI12,0.656522869
1996,T38,Juvenile,3.733974359,Cooper,CooperCSI12,1.150654236
1997,T38,Juvenile,1.93394958,Cooper,CooperCSI12,0.539027383
1998,T38,Juvenile,3.700081699,Cooper,CooperCSI12,2.331157354
1999,T38,Juvenile,3.188258147,Cooper,CooperCSI12,0.355795763
2000,T38,Juvenile,3.275678056,Cooper,CooperCSI12,0.94729876
2001,T38,Juvenile,1.245726496,Cooper,CooperCSI12,0.079124293
2002,T38,Juvenile,1.6031746,Cooper,CooperCSI12,-1.275163856
2003,T38,Juvenile,0.531666667,Cooper,CooperCSI12,0.951234357
2004,T38,Juvenile,2.713675214,Cooper,CooperCSI12,0.543647934
2005,T38,Juvenile,1.293269231,Cooper,CooperCSI12,0.081683414
2006,T38,Juvenile,1.195833333,Cooper,CooperCSI12,0.559857976
2007,T38,Juvenile,0.438825758,Cooper,CooperCSI12,-0.43700579
2008,T38,Juvenile,1.260416667,Cooper,CooperCSI12,-1.56107487
2009,T38,Juvenile,0.789930556,Cooper,CooperCSI12,-0.537652284
2010,T38,Juvenile,0.994708995,Cooper,CooperCSI12,-0.122865327
2011,T38,Juvenile,0.898815359,Cooper,CooperCSI12,-0.678040463
2012,T38,Juvenile,0.344444444,Cooper,CooperCSI12,-1.50616177
2013,T38,Juvenile,0.453846154,Cooper,CooperCSI12,-0.502552322
2014,T38,Juvenile,0.244444444,Cooper,CooperCSI12,0.224467684
2015,T38,Juvenile,0.958333333,Cooper,CooperCSI12,0.245151072
2016,T38,Juvenile,1.025901883,Cooper,CooperCSI12,1.117238797
2017,T38,Juvenile,2.141564629,Cooper,CooperCSI12,0.003450029
1989,T38,Juvenile,3.155416667,Cooper,CooperCSI24,-1.663901485
1990,T38,Juvenile,1.179962014,Cooper,CooperCSI24,-1.440512195
1991,T38,Juvenile,0.9375,Cooper,CooperCSI24,-0.237778165
1992,T38,Juvenile,1.058639706,Cooper,CooperCSI24,0.061982115
1993,T38,Juvenile,2.320436508,Cooper,CooperCSI24,0.91020652
1994,T38,Juvenile,2.388888889,Cooper,CooperCSI24,-0.187746473
1995,T38,Juvenile,1.107058824,Cooper,CooperCSI24,-0.706956147
1996,T38,Juvenile,3.733974359,Cooper,CooperCSI24,1.130193119
1997,T38,Juvenile,1.93394958,Cooper,CooperCSI24,1.055208047
1998,T38,Juvenile,3.700081699,Cooper,CooperCSI24,1.78349392
1999,T38,Juvenile,3.188258147,Cooper,CooperCSI24,1.663622795
2000,T38,Juvenile,3.275678056,Cooper,CooperCSI24,0.811203124
2001,T38,Juvenile,1.245726496,Cooper,CooperCSI24,0.634065847
2002,T38,Juvenile,1.6031746,Cooper,CooperCSI24,-0.775747287
2003,T38,Juvenile,0.531666667,Cooper,CooperCSI24,-0.243340852
2004,T38,Juvenile,2.713675214,Cooper,CooperCSI24,0.933427381
2005,T38,Juvenile,1.293269231,Cooper,CooperCSI24,0.383968096
2006,T38,Juvenile,1.195833333,Cooper,CooperCSI24,0.394115433
2007,T38,Juvenile,0.438825758,Cooper,CooperCSI24,0.062023302
2008,T38,Juvenile,1.260416667,Cooper,CooperCSI24,-1.278923167
2009,T38,Juvenile,0.789930556,Cooper,CooperCSI24,-1.341240224
2010,T38,Juvenile,0.994708995,Cooper,CooperCSI24,-0.427886521
2011,T38,Juvenile,0.898815359,Cooper,CooperCSI24,-0.517344886
2012,T38,Juvenile,0.344444444,Cooper,CooperCSI24,-1.393144566
2013,T38,Juvenile,0.453846154,Cooper,CooperCSI24,-1.284165147
2014,T38,Juvenile,0.244444444,Cooper,CooperCSI24,-0.188444956
2015,T38,Juvenile,0.958333333,Cooper,CooperCSI24,0.286885664
2016,T38,Juvenile,1.025901883,Cooper,CooperCSI24,0.84619661
2017,T38,Juvenile,2.141564629,Cooper,CooperCSI24,0.69069577
1980,T38,Subadult,2.061038961,Survey,Spot,15.71524476
1981,T38,Subadult,2.234210526,Survey,Spot,17.24333333
1982,T38,Subadult,6.615384615,Survey,Spot,12.07371795
1983,T38,Subadult,2.477777778,Survey,Spot,14.92380952
1984,T38,Subadult,3.744747475,Survey,Spot,14.06333333
1985,T38,Subadult,1.302680653,Survey,Spot,20.41025641
1986,T38,Subadult,3.36,Survey,Spot,19.11333333
1987,T38,Subadult,5.07043737,Survey,Spot,18.42058824
1988,T38,Subadult,2.600467914,Survey,Spot,17.29880193
1989,T38,Subadult,2.828541667,Survey,Spot,17.271875
1990,T38,Subadult,1.658357075,Survey,Spot,16.84045584
1991,T38,Subadult,3.241666667,Survey,Spot,8.061742424
1992,T38,Subadult,3.581066176,Survey,Spot,10.86819853
1993,T38,Subadult,2.383928575,Survey,Spot,12.71825397
1994,T38,Subadult,4.960648148,Survey,Spot,15.91170635
1995,T38,Subadult,2.368300654,Survey,Spot,14.16150327
1996,T38,Subadult,4.995726496,Survey,Spot,18.24465812
1997,T38,Subadult,3.830238095,Survey,Spot,13.0010084
1998,T38,Subadult,6.605800654,Survey,Spot,15.46924603
1999,T38,Subadult,6.87125806,Survey,Spot,20.19907886
2000,T38,Subadult,5.101923794,Survey,Spot,19.24084596
2001,T38,Subadult,3.136752137,Survey,Spot,21.69017094
2002,T38,Subadult,3.459523889,Survey,Spot,22.24444444
2003,T38,Subadult,1.230555556,Survey,Spot,10.86388889
2004,T38,Subadult,3.947191697,Survey,Spot,19.12612943
2005,T38,Subadult,2.178685897,Survey,Spot,11.77403846
2006,T38,Subadult,1.300757569,Survey,Spot,20.84508547
2007,T38,Subadult,1.084375,Survey,Spot,21.49571078
2008,T38,Subadult,1.708333333,Survey,Spot,19.90104167
2009,T38,Subadult,0.850694444,Survey,Spot,15.44270833
2010,T38,Subadult,1.423280423,Survey,Spot,18.4973545
2011,T38,Subadult,1.098120915,Survey,Spot,20.90710784
2012,T38,Subadult,0.788888889,Survey,Spot,15.02222222
2013,T38,Subadult,1.020192308,Survey,Spot,7.373076923
2014,T38,Subadult,0.6,Survey,Spot,19.11111111
2015,T38,Subadult,2.738333333,Survey,Spot,16.11666667
2016,T38,Subadult,0.955988448,Survey,Spot,18.99365079
2017,T38,Subadult,1.582244886,Survey,Spot,15.55238095
2018,T38,Subadult,1.389956073,Survey,Spot,16.80970696
1986,T38,Subadult,3.36,Cooper,CooperRaw,25.242064
1987,T38,Subadult,5.07043737,Cooper,CooperRaw,25.31173989
1988,T38,Subadult,2.600467914,Cooper,CooperRaw,27.23567079
1989,T38,Subadult,2.828541667,Cooper,CooperRaw,26.30778427
1990,T38,Subadult,1.658357075,Cooper,CooperRaw,25.44062949
1991,T38,Subadult,3.241666667,Cooper,CooperRaw,24.03545964
1992,T38,Subadult,3.581066176,Cooper,CooperRaw,23.29289561
1993,T38,Subadult,2.383928575,Cooper,CooperRaw,26.34154806
1994,T38,Subadult,4.960648148,Cooper,CooperRaw,25.1297908
1995,T38,Subadult,2.368300654,Cooper,CooperRaw,22.98362988
1996,T38,Subadult,4.995726496,Cooper,CooperRaw,24.21974507
1997,T38,Subadult,3.830238095,Cooper,CooperRaw,23.25819837
1998,T38,Subadult,6.605800654,Cooper,CooperRaw,22.65146908
1999,T38,Subadult,6.87125806,Cooper,CooperRaw,23.84168702
2000,T38,Subadult,5.101923794,Cooper,CooperRaw,24.58383512
2001,T38,Subadult,3.136752137,Cooper,CooperRaw,25.87672044
2002,T38,Subadult,3.459523889,Cooper,CooperRaw,25.09767934
2003,T38,Subadult,1.230555556,Cooper,CooperRaw,23.20125201
2004,T38,Subadult,3.947191697,Cooper,CooperRaw,24.79757078
2005,T38,Subadult,2.178685897,Cooper,CooperRaw,24.46767947
2006,T38,Subadult,1.300757569,Cooper,CooperRaw,25.26679585
2007,T38,Subadult,1.084375,Cooper,CooperRaw,26.20283113
2008,T38,Subadult,1.708333333,Cooper,CooperRaw,26.50309058
2009,T38,Subadult,0.850694444,Cooper,CooperRaw,25.61561437
2010,T38,Subadult,1.423280423,Cooper,CooperRaw,24.99128544
2011,T38,Subadult,1.098120915,Cooper,CooperRaw,26.63120313
2012,T38,Subadult,0.788888889,Cooper,CooperRaw,26.40130344
2013,T38,Subadult,1.020192308,Cooper,CooperRaw,24.41760284
2014,T38,Subadult,0.6,Cooper,CooperRaw,24.97953207
2015,T38,Subadult,2.738333333,Cooper,CooperRaw,23.6879545
2016,T38,Subadult,0.955988448,Cooper,CooperRaw,23.98347561
2017,T38,Subadult,1.582244886,Cooper,CooperRaw,24.69091052
1988,T38,Subadult,2.600467914,Cooper,CooperCSI12,-0.875695346
1989,T38,Subadult,2.828541667,Cooper,CooperCSI12,-1.736732235
1990,T38,Subadult,1.658357075,Cooper,CooperCSI12,-0.515155257
1991,T38,Subadult,3.241666667,Cooper,CooperCSI12,0.158258837
1992,T38,Subadult,3.581066176,Cooper,CooperCSI12,-0.044358668
1993,T38,Subadult,2.383928575,Cooper,CooperCSI12,1.524214578
1994,T38,Subadult,4.960648148,Cooper,CooperCSI12,-1.709021771
1995,T38,Subadult,2.368300654,Cooper,CooperCSI12,0.656522869
1996,T38,Subadult,4.995726496,Cooper,CooperCSI12,1.150654236
1997,T38,Subadult,3.830238095,Cooper,CooperCSI12,0.539027383
1998,T38,Subadult,6.605800654,Cooper,CooperCSI12,2.331157354
1999,T38,Subadult,6.87125806,Cooper,CooperCSI12,0.355795763
2000,T38,Subadult,5.101923794,Cooper,CooperCSI12,0.94729876
2001,T38,Subadult,3.136752137,Cooper,CooperCSI12,0.079124293
2002,T38,Subadult,3.459523889,Cooper,CooperCSI12,-1.275163856
2003,T38,Subadult,1.230555556,Cooper,CooperCSI12,0.951234357
2004,T38,Subadult,3.947191697,Cooper,CooperCSI12,0.543647934
2005,T38,Subadult,2.178685897,Cooper,CooperCSI12,0.081683414
2006,T38,Subadult,1.300757569,Cooper,CooperCSI12,0.559857976
2007,T38,Subadult,1.084375,Cooper,CooperCSI12,-0.43700579
2008,T38,Subadult,1.708333333,Cooper,CooperCSI12,-1.56107487
2009,T38,Subadult,0.850694444,Cooper,CooperCSI12,-0.537652284
2010,T38,Subadult,1.423280423,Cooper,CooperCSI12,-0.122865327
2011,T38,Subadult,1.098120915,Cooper,CooperCSI12,-0.678040463
2012,T38,Subadult,0.788888889,Cooper,CooperCSI12,-1.50616177
2013,T38,Subadult,1.020192308,Cooper,CooperCSI12,-0.502552322
2014,T38,Subadult,0.6,Cooper,CooperCSI12,0.224467684
2015,T38,Subadult,2.738333333,Cooper,CooperCSI12,0.245151072
2016,T38,Subadult,0.955988448,Cooper,CooperCSI12,1.117238797
2017,T38,Subadult,1.582244886,Cooper,CooperCSI12,0.003450029
1989,T38,Subadult,2.828541667,Cooper,CooperCSI24,-1.663901485
1990,T38,Subadult,1.658357075,Cooper,CooperCSI24,-1.440512195
1991,T38,Subadult,3.241666667,Cooper,CooperCSI24,-0.237778165
1992,T38,Subadult,3.581066176,Cooper,CooperCSI24,0.061982115
1993,T38,Subadult,2.383928575,Cooper,CooperCSI24,0.91020652
1994,T38,Subadult,4.960648148,Cooper,CooperCSI24,-0.187746473
1995,T38,Subadult,2.368300654,Cooper,CooperCSI24,-0.706956147
1996,T38,Subadult,4.995726496,Cooper,CooperCSI24,1.130193119
1997,T38,Subadult,3.830238095,Cooper,CooperCSI24,1.055208047
1998,T38,Subadult,6.605800654,Cooper,CooperCSI24,1.78349392
1999,T38,Subadult,6.87125806,Cooper,CooperCSI24,1.663622795
2000,T38,Subadult,5.101923794,Cooper,CooperCSI24,0.811203124
2001,T38,Subadult,3.136752137,Cooper,CooperCSI24,0.634065847
2002,T38,Subadult,3.459523889,Cooper,CooperCSI24,-0.775747287
2003,T38,Subadult,1.230555556,Cooper,CooperCSI24,-0.243340852
2004,T38,Subadult,3.947191697,Cooper,CooperCSI24,0.933427381
2005,T38,Subadult,2.178685897,Cooper,CooperCSI24,0.383968096
2006,T38,Subadult,1.300757569,Cooper,CooperCSI24,0.394115433
2007,T38,Subadult,1.084375,Cooper,CooperCSI24,0.062023302
2008,T38,Subadult,1.708333333,Cooper,CooperCSI24,-1.278923167
2009,T38,Subadult,0.850694444,Cooper,CooperCSI24,-1.341240224
2010,T38,Subadult,1.423280423,Cooper,CooperCSI24,-0.427886521
2011,T38,Subadult,1.098120915,Cooper,CooperCSI24,-0.517344886
2012,T38,Subadult,0.788888889,Cooper,CooperCSI24,-1.393144566
2013,T38,Subadult,1.020192308,Cooper,CooperCSI24,-1.284165147
2014,T38,Subadult,0.6,Cooper,CooperCSI24,-0.188444956
2015,T38,Subadult,2.738333333,Cooper,CooperCSI24,0.286885664
2016,T38,Subadult,0.955988448,Cooper,CooperCSI24,0.84619661
2017,T38,Subadult,1.582244886,Cooper,CooperCSI24,0.69069577
1980,T38,Adult,0.765454545,Survey,Spot,15.71524476
1981,T38,Adult,0.684429825,Survey,Spot,17.24333333
1982,T38,Adult,1.743589764,Survey,Spot,12.07371795
1983,T38,Adult,1.072380952,Survey,Spot,14.92380952
1984,T38,Adult,1.052828283,Survey,Spot,14.06333333
1985,T38,Adult,0.323543124,Survey,Spot,20.41025641
1986,T38,Adult,1.263809524,Survey,Spot,19.11333333
1987,T38,Adult,1.404675716,Survey,Spot,18.42058824
1988,T38,Adult,0.422783834,Survey,Spot,17.29880193
1989,T38,Adult,0.782291667,Survey,Spot,17.271875
1990,T38,Adult,0.45631529,Survey,Spot,16.84045584
1991,T38,Adult,0.6625,Survey,Spot,8.061742424
1992,T38,Adult,0.867279412,Survey,Spot,10.86819853
1993,T38,Adult,0.789682536,Survey,Spot,12.71825397
1994,T38,Adult,0.900462963,Survey,Spot,15.91170635
1995,T38,Adult,1.317058824,Survey,Spot,14.16150327
1996,T38,Adult,1.030982906,Survey,Spot,18.24465812
1997,T38,Adult,2.110434174,Survey,Spot,13.0010084
1998,T38,Adult,1.777287582,Survey,Spot,15.46924603
1999,T38,Adult,2.880270413,Survey,Spot,20.19907886
2000,T38,Adult,2.162796751,Survey,Spot,19.24084596
2001,T38,Adult,0.58707265,Survey,Spot,21.69017094
2002,T38,Adult,1.165079372,Survey,Spot,22.24444444
2003,T38,Adult,0.603333333,Survey,Spot,10.86388889
2004,T38,Adult,1.842857143,Survey,Spot,19.12612943
2005,T38,Adult,0.586538462,Survey,Spot,11.77403846
2006,T38,Adult,0.593686875,Survey,Spot,20.84508547
2007,T38,Adult,0.778219697,Survey,Spot,21.49571078
2008,T38,Adult,1.135416667,Survey,Spot,19.90104167
2009,T38,Adult,0.654513889,Survey,Spot,15.44270833
2010,T38,Adult,0.457671958,Survey,Spot,18.4973545
2011,T38,Adult,0.674019608,Survey,Spot,20.90710784
2012,T38,Adult,0.216666667,Survey,Spot,15.02222222
2013,T38,Adult,0.727884615,Survey,Spot,7.373076923
2014,T38,Adult,0.633333333,Survey,Spot,19.11111111
2015,T38,Adult,2.396666667,Survey,Spot,16.11666667
2016,T38,Adult,1.025324681,Survey,Spot,18.99365079
2017,T38,Adult,1.333605457,Survey,Spot,15.55238095
2018,T38,Adult,0.841765068,Survey,Spot,16.80970696
1986,T38,Adult,1.263809524,Cooper,CooperRaw,25.242064
1987,T38,Adult,1.404675716,Cooper,CooperRaw,25.31173989
1988,T38,Adult,0.422783834,Cooper,CooperRaw,27.23567079
1989,T38,Adult,0.782291667,Cooper,CooperRaw,26.30778427
1990,T38,Adult,0.45631529,Cooper,CooperRaw,25.44062949
1991,T38,Adult,0.6625,Cooper,CooperRaw,24.03545964
1992,T38,Adult,0.867279412,Cooper,CooperRaw,23.29289561
1993,T38,Adult,0.789682536,Cooper,CooperRaw,26.34154806
1994,T38,Adult,0.900462963,Cooper,CooperRaw,25.1297908
1995,T38,Adult,1.317058824,Cooper,CooperRaw,22.98362988
1996,T38,Adult,1.030982906,Cooper,CooperRaw,24.21974507
1997,T38,Adult,2.110434174,Cooper,CooperRaw,23.25819837
1998,T38,Adult,1.777287582,Cooper,CooperRaw,22.65146908
1999,T38,Adult,2.880270413,Cooper,CooperRaw,23.84168702
2000,T38,Adult,2.162796751,Cooper,CooperRaw,24.58383512
2001,T38,Adult,0.58707265,Cooper,CooperRaw,25.87672044
2002,T38,Adult,1.165079372,Cooper,CooperRaw,25.09767934
2003,T38,Adult,0.603333333,Cooper,CooperRaw,23.20125201
2004,T38,Adult,1.842857143,Cooper,CooperRaw,24.79757078
2005,T38,Adult,0.586538462,Cooper,CooperRaw,24.46767947
2006,T38,Adult,0.593686875,Cooper,CooperRaw,25.26679585
2007,T38,Adult,0.778219697,Cooper,CooperRaw,26.20283113
2008,T38,Adult,1.135416667,Cooper,CooperRaw,26.50309058
2009,T38,Adult,0.654513889,Cooper,CooperRaw,25.61561437
2010,T38,Adult,0.457671958,Cooper,CooperRaw,24.99128544
2011,T38,Adult,0.674019608,Cooper,CooperRaw,26.63120313
2012,T38,Adult,0.216666667,Cooper,CooperRaw,26.40130344
2013,T38,Adult,0.727884615,Cooper,CooperRaw,24.41760284
2014,T38,Adult,0.633333333,Cooper,CooperRaw,24.97953207
2015,T38,Adult,2.396666667,Cooper,CooperRaw,23.6879545
2016,T38,Adult,1.025324681,Cooper,CooperRaw,23.98347561
2017,T38,Adult,1.333605457,Cooper,CooperRaw,24.69091052
1988,T38,Adult,0.422783834,Cooper,CooperCSI12,-0.875695346
1989,T38,Adult,0.782291667,Cooper,CooperCSI12,-1.736732235
1990,T38,Adult,0.45631529,Cooper,CooperCSI12,-0.515155257
1991,T38,Adult,0.6625,Cooper,CooperCSI12,0.158258837
1992,T38,Adult,0.867279412,Cooper,CooperCSI12,-0.044358668
1993,T38,Adult,0.789682536,Cooper,CooperCSI12,1.524214578
1994,T38,Adult,0.900462963,Cooper,CooperCSI12,-1.709021771
1995,T38,Adult,1.317058824,Cooper,CooperCSI12,0.656522869
1996,T38,Adult,1.030982906,Cooper,CooperCSI12,1.150654236
1997,T38,Adult,2.110434174,Cooper,CooperCSI12,0.539027383
1998,T38,Adult,1.777287582,Cooper,CooperCSI12,2.331157354
1999,T38,Adult,2.880270413,Cooper,CooperCSI12,0.355795763
2000,T38,Adult,2.162796751,Cooper,CooperCSI12,0.94729876
2001,T38,Adult,0.58707265,Cooper,CooperCSI12,0.079124293
2002,T38,Adult,1.165079372,Cooper,CooperCSI12,-1.275163856
2003,T38,Adult,0.603333333,Cooper,CooperCSI12,0.951234357
2004,T38,Adult,1.842857143,Cooper,CooperCSI12,0.543647934
2005,T38,Adult,0.586538462,Cooper,CooperCSI12,0.081683414
2006,T38,Adult,0.593686875,Cooper,CooperCSI12,0.559857976
2007,T38,Adult,0.778219697,Cooper,CooperCSI12,-0.43700579
2008,T38,Adult,1.135416667,Cooper,CooperCSI12,-1.56107487
2009,T38,Adult,0.654513889,Cooper,CooperCSI12,-0.537652284
2010,T38,Adult,0.457671958,Cooper,CooperCSI12,-0.122865327
2011,T38,Adult,0.674019608,Cooper,CooperCSI12,-0.678040463
2012,T38,Adult,0.216666667,Cooper,CooperCSI12,-1.50616177
2013,T38,Adult,0.727884615,Cooper,CooperCSI12,-0.502552322
2014,T38,Adult,0.633333333,Cooper,CooperCSI12,0.224467684
2015,T38,Adult,2.396666667,Cooper,CooperCSI12,0.245151072
2016,T38,Adult,1.025324681,Cooper,CooperCSI12,1.117238797
2017,T38,Adult,1.333605457,Cooper,CooperCSI12,0.003450029
1989,T38,Adult,0.782291667,Cooper,CooperCSI24,-1.663901485
1990,T38,Adult,0.45631529,Cooper,CooperCSI24,-1.440512195
1991,T38,Adult,0.6625,Cooper,CooperCSI24,-0.237778165
1992,T38,Adult,0.867279412,Cooper,CooperCSI24,0.061982115
1993,T38,Adult,0.789682536,Cooper,CooperCSI24,0.91020652
1994,T38,Adult,0.900462963,Cooper,CooperCSI24,-0.187746473
1995,T38,Adult,1.317058824,Cooper,CooperCSI24,-0.706956147
1996,T38,Adult,1.030982906,Cooper,CooperCSI24,1.130193119
1997,T38,Adult,2.110434174,Cooper,CooperCSI24,1.055208047
1998,T38,Adult,1.777287582,Cooper,CooperCSI24,1.78349392
1999,T38,Adult,2.880270413,Cooper,CooperCSI24,1.663622795
2000,T38,Adult,2.162796751,Cooper,CooperCSI24,0.811203124
2001,T38,Adult,0.58707265,Cooper,CooperCSI24,0.634065847
2002,T38,Adult,1.165079372,Cooper,CooperCSI24,-0.775747287
2003,T38,Adult,0.603333333,Cooper,CooperCSI24,-0.243340852
2004,T38,Adult,1.842857143,Cooper,CooperCSI24,0.933427381
2005,T38,Adult,0.586538462,Cooper,CooperCSI24,0.383968096
2006,T38,Adult,0.593686875,Cooper,CooperCSI24,0.394115433
2007,T38,Adult,0.778219697,Cooper,CooperCSI24,0.062023302
2008,T38,Adult,1.135416667,Cooper,CooperCSI24,-1.278923167
2009,T38,Adult,0.654513889,Cooper,CooperCSI24,-1.341240224
2010,T38,Adult,0.457671958,Cooper,CooperCSI24,-0.427886521
2011,T38,Adult,0.674019608,Cooper,CooperCSI24,-0.517344886
2012,T38,Adult,0.216666667,Cooper,CooperCSI24,-1.393144566
2013,T38,Adult,0.727884615,Cooper,CooperCSI24,-1.284165147
2014,T38,Adult,0.633333333,Cooper,CooperCSI24,-0.188444956
2015,T38,Adult,2.396666667,Cooper,CooperCSI24,0.286885664
2016,T38,Adult,1.025324681,Cooper,CooperCSI24,0.84619661
2017,T38,Adult,1.333605457,Cooper,CooperCSI24,0.69069577
1980,T38,ImmatureFemale,1.837922078,Survey,Spot,15.71524476
1981,T38,ImmatureFemale,1.045789474,Survey,Spot,17.24333333
1982,T38,ImmatureFemale,3.903846154,Survey,Spot,12.07371795
1983,T38,ImmatureFemale,2.067301587,Survey,Spot,14.92380952
1984,T38,ImmatureFemale,2.846767677,Survey,Spot,14.06333333
1985,T38,ImmatureFemale,0.804545455,Survey,Spot,20.41025641
1986,T38,ImmatureFemale,0.66952381,Survey,Spot,19.11333333
1987,T38,ImmatureFemale,2.961387632,Survey,Spot,18.42058824
1988,T38,ImmatureFemale,2.350452489,Survey,Spot,17.29880193
1989,T38,ImmatureFemale,2.906041667,Survey,Spot,17.271875
1990,T38,ImmatureFemale,1.366096866,Survey,Spot,16.84045584
1991,T38,ImmatureFemale,1.5375,Survey,Spot,8.061742424
1992,T38,ImmatureFemale,1.825919118,Survey,Spot,10.86819853
1993,T38,ImmatureFemale,2.380952381,Survey,Spot,12.71825397
1994,T38,ImmatureFemale,2.856481481,Survey,Spot,15.91170635
1995,T38,ImmatureFemale,1.432745098,Survey,Spot,14.16150327
1996,T38,ImmatureFemale,3.74465812,Survey,Spot,18.24465812
1997,T38,ImmatureFemale,2.740364146,Survey,Spot,13.0010084
1998,T38,ImmatureFemale,3.607107843,Survey,Spot,15.46924603
1999,T38,ImmatureFemale,5.023169031,Survey,Spot,20.19907886
2000,T38,ImmatureFemale,3.919442719,Survey,Spot,19.24084596
2001,T38,ImmatureFemale,1.901175214,Survey,Spot,21.69017094
2002,T38,ImmatureFemale,2.233333333,Survey,Spot,22.24444444
2003,T38,ImmatureFemale,0.782222222,Survey,Spot,10.86388889
2004,T38,ImmatureFemale,3.138156288,Survey,Spot,19.12612943
2005,T38,ImmatureFemale,1.362980769,Survey,Spot,11.77403846
2006,T38,ImmatureFemale,1.249242424,Survey,Spot,20.84508547
2007,T38,ImmatureFemale,0.748863636,Survey,Spot,21.49571078
2008,T38,ImmatureFemale,1.307291667,Survey,Spot,19.90104167
2009,T38,ImmatureFemale,0.678819444,Survey,Spot,15.44270833
2010,T38,ImmatureFemale,1.08994709,Survey,Spot,18.4973545
2011,T38,ImmatureFemale,0.779616013,Survey,Spot,20.90710784
