ProjID,Coll,StationCode,StartTime,Lifestage,CPUE
T06,20127960,CH16,2012-08-01 00:01:00,Total,56
T06,20127961,CH01,2012-08-01 00:01:00,Total,4
T06,20127962,CH04,2012-08-01 00:01:00,Total,1
T06,20127963,CH37,2012-08-01 00:01:00,Total,5
T06,20127964,CH36,2012-08-01 00:01:00,Total,9
T06,20127965,CH14,2012-08-01 00:01:00,Total,87
T06,20127966,CH33,2012-08-01 00:01:00,Total,4
T06,20127969,AR09,2012-08-02 00:01:00,Total,0
T06,20127970,AR22,2012-08-02 00:01:00,Total,0
T06,20127971,AR19,2012-08-02 00:01:00,Total,0
T06,20127972,AR14,2012-08-02 00:01:00,Total,1
T06,20127973,AR17,2012-08-02 00:01:00,Total,25
T06,20127974,AR31,2012-08-02 00:01:00,Total,6
T06,20127975,AR02,2012-08-02 00:01:00,Total,3
T06,20127976,AR23,2012-08-02 00:01:00,Total,3
T06,20127977,AR28,2012-08-02 00:01:00,Total,3
T06,20127978,AR12,2012-08-02 00:01:00,Total,0
T06,20127979,AR29,2012-08-02 00:01:00,Total,4
T06,20127980,AR11,2012-08-02 00:01:00,Total,5
T06,20127981,AR05,2012-08-02 00:01:00,Total,16
T06,20128066,LW30,2012-08-29 00:01:00,Total,1
T06,20128067,LW26,2012-08-29 00:01:00,Total,4
T06,20128068,LW07,2012-08-29 00:01:00,Total,6
T06,20128069,LW08,2012-08-29 00:01:00,Total,5
T06,20128070,LW22,2012-08-29 00:01:00,Total,3
T06,20128071,LW79,2012-08-29 00:01:00,Total,1
T06,20128072,LW29,2012-08-29 00:01:00,Total,1
T06,20128073,LW28,2012-08-29 00:01:00,Total,5
T06,20128074,LW25,2012-08-29 00:01:00,Total,6
T06,20128075,LW18,2012-08-29 00:01:00,Total,10
T06,20128076,LW20,2012-08-29 00:01:00,Total,6
T06,20128124,AR10,2012-09-04 00:01:00,Total,0
T06,20128125,AR22,2012-09-04 00:01:00,Total,1
T06,20128126,AR19,2012-09-04 00:01:00,Total,0
T06,20128127,AR18,2012-09-04 00:01:00,Total,0
T06,20128128,AR12,2012-09-04 00:01:00,Total,2
T06,20128129,AR31,2012-09-04 00:01:00,Total,17
T06,20128130,AR05,2012-09-04 00:01:00,Total,0
T06,20128131,AR01,2012-09-04 00:01:00,Total,3
T06,20128132,AR02,2012-09-04 00:01:00,Total,1
T06,20128133,AR28,2012-09-04 00:01:00,Total,4
T06,20128134,AR24,2012-09-04 00:01:00,Total,1
T06,20128135,AR14,2012-09-04 00:01:00,Total,2
T06,20128136,AR26,2012-09-04 00:01:00,Total,2
T06,20128137,CH33,2012-09-05 00:01:00,Total,0
T06,20128138,CH29,2012-09-05 00:01:00,Total,1
T06,20128139,CH05,2012-09-05 00:01:00,Total,3
T06,20128140,CH20,2012-09-05 00:01:00,Total,3
T06,20128141,CH19,2012-09-05 00:01:00,Total,0
T06,20128142,CH18,2012-09-05 00:01:00,Total,14
T06,20128143,CH36,2012-09-05 00:01:00,Total,1
T06,20128144,CH02,2012-09-05 00:01:00,Total,4
T06,20128145,CH04,2012-09-05 00:01:00,Total,2
T06,20128146,CH11,2012-09-05 00:01:00,Total,2
T06,20128147,CH14,2012-09-05 00:01:00,Total,7
T06,20128161,LW29,2012-09-14 00:01:00,Total,0
T06,20128162,LW26,2012-09-14 00:01:00,Total,0
T06,20128163,LW23,2012-09-14 00:01:00,Total,6
T06,20128164,LW25,2012-09-14 00:01:00,Total,6
T06,20128165,LW79,2012-09-14 00:01:00,Total,1
T06,20128166,LW62,2012-09-14 00:01:00,Total,0
T06,20128167,LW15,2012-09-14 00:01:00,Total,7
T06,20128168,LW16,2012-09-14 00:01:00,Total,20
T06,20128169,LW19,2012-09-14 00:01:00,Total,7
T06,20128170,LW21,2012-09-14 00:01:00,Total,7
T06,20128171,LW18,2012-09-14 00:01:00,Total,2
T06,20128266,AR22,2012-10-02 00:01:00,Total,2
T06,20128267,AR20,2012-10-02 00:01:00,Total,0
T06,20128268,AR19,2012-10-02 00:01:00,Total,0
T06,20128269,AR18,2012-10-02 00:01:00,Total,5
T06,20128270,AR29,2012-10-02 00:01:00,Total,18
T06,20128271,AR31,2012-10-02 00:01:00,Total,2
T06,20128272,AR05,2012-10-02 00:01:00,Total,14
T06,20128273,AR10,2012-10-02 00:01:00,Total,0
T06,20128274,AR23,2012-10-02 00:01:00,Total,1
T06,20128275,AR14,2012-10-02 00:01:00,Total,2
T06,20128276,AR12,2012-10-02 00:01:00,Total,0
T06,20128277,AR11,2012-10-02 00:01:00,Total,9
T06,20128278,AR04,2012-10-02 00:01:00,Total,1
T06,20128321,LW26,2012-10-15 00:01:00,Total,0
T06,20128322,LW28,2012-10-15 00:01:00,Total,0
T06,20128323,LW15,2012-10-15 00:01:00,Total,0
T06,20128324,LW06,2012-10-15 00:01:00,Total,2
T06,20128325,LW08,2012-10-15 00:01:00,Total,2
T06,20128326,LW18,2012-10-15 00:01:00,Total,1
T06,20128327,LW30,2012-10-15 00:01:00,Total,1
T06,20128328,LW29,2012-10-15 00:01:00,Total,1
T06,20128329,LW25,2012-10-15 00:01:00,Total,0
T06,20128330,LW48,2012-10-15 00:01:00,Total,2
T06,20128331,LW19,2012-10-15 00:01:00,Total,8
T06,20128348,CH03,2012-10-17 00:01:00,Total,0
T06,20128349,CH31,2012-10-17 00:01:00,Total,0
T06,20128350,CH29,2012-10-17 00:01:00,Total,0
T06,20128351,CH20,2012-10-17 00:01:00,Total,7
T06,20128353,CH01,2012-10-17 00:01:00,Total,1
T06,20128354,CH36,2012-10-17 00:01:00,Total,0
T06,20128355,CH05,2012-10-17 00:01:00,Total,1
T06,20128356,CH04,2012-10-17 00:01:00,Total,0
T06,20128357,CH11,2012-10-17 00:01:00,Total,6
T06,20128456,AR09,2012-11-13 00:01:00,Total,0
T06,20128457,AR23,2012-11-13 00:01:00,Total,2
T06,20128458,AR20,2012-11-13 00:01:00,Total,0
T06,20128459,AR17,2012-11-13 00:01:00,Total,0
T06,20128460,AR29,2012-11-13 00:01:00,Total,0
T06,20128461,AR04,2012-11-13 00:01:00,Total,0
T06,20128462,AR01,2012-11-13 00:01:00,Total,0
T06,20128463,AR02,2012-11-13 00:01:00,Total,0
T06,20128464,AR28,2012-11-13 00:01:00,Total,0
T06,20128465,AR14,2012-11-13 00:01:00,Total,0
T06,20128466,AR12,2012-11-13 00:01:00,Total,0
T06,20128467,AR31,2012-11-13 00:01:00,Total,1
T06,20128468,AR05,2012-11-13 00:01:00,Total,1
T06,20128497,CH31,2012-11-19 00:01:00,Total,0
T06,20128498,CH33,2012-11-19 00:01:00,Total,0
T06,20128499,CH29,2012-11-19 00:01:00,Total,0
T06,20128500,CH20,2012-11-19 00:01:00,Total,0
T06,20128501,CH14,2012-11-19 00:01:00,Total,0
T06,20128502,CH37,2012-11-19 00:01:00,Total,0
T06,20128503,CH02,2012-11-19 00:01:00,Total,0
T06,20128504,CH04,2012-11-19 00:01:00,Total,0
T06,20128505,CH05,2012-11-19 00:01:00,Total,1
T06,20128506,CH11,2012-11-19 00:01:00,Total,0
T06,20128563,LW26,2012-11-29 00:01:00,Total,0
T06,20128564,LW28,2012-11-29 00:01:00,Total,0
T06,20128565,LW07,2012-11-29 00:01:00,Total,0
T06,20128566,LW08,2012-11-29 00:01:00,Total,0
T06,20128567,LW10,2012-11-29 00:01:00,Total,0
T06,20128568,LW20,2012-11-29 00:01:00,Total,0
T06,20128569,LW79,2012-11-29 00:01:00,Total,0
T06,20128570,LW29,2012-11-29 00:01:00,Total,0
T06,20128571,LW23,2012-11-29 00:01:00,Total,0
T06,20128572,LW25,2012-11-29 00:01:00,Total,0
T06,20128573,LW18,2012-11-29 00:01:00,Total,1
T06,20128642,CH30,2012-12-12 00:01:00,Total,0
T06,20128643,CH31,2012-12-12 00:01:00,Total,0
T06,20128644,CH20,2012-12-12 00:01:00,Total,0
T06,20128645,CH18,2012-12-12 00:01:00,Total,0
T06,20128646,CH17,2012-12-12 00:01:00,Total,1
T06,20128647,CH36,2012-12-12 00:01:00,Total,0
T06,20128648,CH02,2012-12-12 00:01:00,Total,0
T06,20128649,CH04,2012-12-12 00:01:00,Total,2
T06,20128650,CH05,2012-12-12 00:01:00,Total,0
T06,20128651,CH11,2012-12-12 00:01:00,Total,0
T06,20128652,CH15,2012-12-12 00:01:00,Total,0
T06,20128659,AR10,2012-12-13 00:01:00,Total,0
T06,20128660,AR22,2012-12-13 00:01:00,Total,0
T06,20128661,AR20,2012-12-13 00:01:00,Total,0
T06,20128662,AR17,2012-12-13 00:01:00,Total,0
T06,20128663,AR27,2012-12-13 00:01:00,Total,0
T06,20128664,AR04,2012-12-13 00:01:00,Total,0
T06,20128665,AR01,2012-12-13 00:01:00,Total,0
T06,20128666,AR24,2012-12-13 00:01:00,Total,0
T06,20128667,AR28,2012-12-13 00:01:00,Total,0
T06,20128668,AR14,2012-12-13 00:01:00,Total,0
T06,20128669,AR32,2012-12-13 00:01:00,Total,0
T06,20128670,AR05,2012-12-13 00:01:00,Total,1
T06,20128678,LW28,2012-12-14 00:01:00,Total,0
T06,20128679,LW29,2012-12-14 00:01:00,Total,0
T06,20128680,LW07,2012-12-14 00:01:00,Total,0
T06,20128681,LW09,2012-12-14 00:01:00,Total,0
T06,20128682,LW79,2012-12-14 00:01:00,Total,0
T06,20128683,LW30,2012-12-14 00:01:00,Total,0
T06,20128684,LW25,2012-12-14 00:01:00,Total,0
T06,20128685,LW23,2012-12-14 00:01:00,Total,0
T06,20128686,LW19,2012-12-14 00:01:00,Total,0
T06,20137001,CH30,2013-01-03 00:01:00,Total,0
T06,20137002,CH31,2013-01-03 00:01:00,Total,0
T06,20137003,CH33,2013-01-03 00:01:00,Total,0
T06,20137004,CH29,2013-01-03 00:01:00,Total,0
T06,20137005,CH20,2013-01-03 00:01:00,Total,0
T06,20137006,CH18,2013-01-03 00:01:00,Total,0
T06,20137007,CH36,2013-01-03 00:01:00,Total,0
T06,20137008,CH02,2013-01-03 00:01:00,Total,0
T06,20137009,CH04,2013-01-03 00:01:00,Total,0
T06,20137010,CH05,2013-01-03 00:01:00,Total,0
T06,20137011,CH11,2013-01-03 00:01:00,Total,0
T06,20137012,CH17,2013-01-03 00:01:00,Total,0
T06,20137032,AR10,2013-01-11 00:01:00,Total,0
T06,20137033,AR22,2013-01-11 00:01:00,Total,0
T06,20137034,AR20,2013-01-11 00:01:00,Total,0
T06,20137035,AR19,2013-01-11 00:01:00,Total,0
T06,20137036,AR17,2013-01-11 00:01:00,Total,0
T06,20137037,AR04,2013-01-11 00:01:00,Total,0
T06,20137038,AR05,2013-01-11 00:01:00,Total,0
T06,20137039,AR01,2013-01-11 00:01:00,Total,0
T06,20137040,AR02,2013-01-11 00:01:00,Total,0
T06,20137041,AR24,2013-01-11 00:01:00,Total,0
T06,20137042,AR14,2013-01-11 00:01:00,Total,0
T06,20137043,AR12,2013-01-11 00:01:00,Total,0
T06,20137044,AR32,2013-01-11 00:01:00,Total,0
T06,20137094,LW28,2013-01-28 00:01:00,Total,0
T06,20137095,LW29,2013-01-28 00:01:00,Total,0
T06,20137096,LW62,2013-01-28 00:01:00,Total,0
T06,20137097,LW07,2013-01-28 00:01:00,Total,0
T06,20137098,LW08,2013-01-28 00:01:00,Total,0
T06,20137099,LW17,2013-01-28 00:01:00,Total,0
T06,20137100,LW22,2013-01-28 00:01:00,Total,0
T06,20137101,LW30,2013-01-28 00:01:00,Total,0
T06,20137102,LW23,2013-01-28 00:01:00,Total,0
T06,20137103,LW15,2013-01-28 00:01:00,Total,0
T06,20137104,LW25,2013-01-28 00:01:00,Total,0
T06,20137105,LW47,2013-01-28 00:01:00,Total,0
T06,20137106,LW20,2013-01-28 00:01:00,Total,0
T06,20137137,LW62,2013-02-11 00:01:00,Total,0
T06,20137138,LW28,2013-02-11 00:01:00,Total,0
T06,20137139,LW29,2013-02-11 00:01:00,Total,0
T06,20137140,LW06,2013-02-11 00:01:00,Total,0
T06,20137141,LW10,2013-02-11 00:01:00,Total,0
T06,20137142,LW08,2013-02-11 00:01:00,Total,0
T06,20137143,LW79,2013-02-11 00:01:00,Total,0
T06,20137144,LW26,2013-02-11 00:01:00,Total,0
T06,20137145,LW23,2013-02-11 00:01:00,Total,0
T06,20137146,LW15,2013-02-11 00:01:00,Total,0
T06,20137147,LW20,2013-02-11 00:01:00,Total,0
T06,20137148,LW17,2013-02-11 00:01:00,Total,0
T06,20137149,AR10,2013-02-12 00:01:00,Total,0
T06,20137150,AR28,2013-02-12 00:01:00,Total,0
T06,20137151,AR20,2013-02-12 00:01:00,Total,0
T06,20137152,AR17,2013-02-12 00:01:00,Total,0
T06,20137153,AR14,2013-02-12 00:01:00,Total,0
T06,20137154,AR05,2013-02-12 00:01:00,Total,0
T06,20137155,AR01,2013-02-12 00:01:00,Total,0
T06,20137156,AR02,2013-02-12 00:01:00,Total,0
T06,20137157,AR23,2013-02-12 00:01:00,Total,1
T06,20137158,AR12,2013-02-12 00:01:00,Total,0
T06,20137159,AR11,2013-02-12 00:01:00,Total,0
T06,20137160,AR31,2013-02-12 00:01:00,Total,0
T06,20137184,CH31,2013-02-15 00:01:00,Total,0
T06,20137185,CH33,2013-02-15 00:01:00,Total,0
T06,20137186,CH05,2013-02-15 00:01:00,Total,1
T06,20137187,CH19,2013-02-15 00:01:00,Total,0
T06,20137188,CH18,2013-02-15 00:01:00,Total,0
T06,20137189,CH37,2013-02-15 00:01:00,Total,0
T06,20137190,CH02,2013-02-15 00:01:00,Total,0
T06,20137191,CH04,2013-02-15 00:01:00,Total,0
T06,20137192,CH11,2013-02-15 00:01:00,Total,0
T06,20137193,CH14,2013-02-15 00:01:00,Total,0
T06,20137194,CH17,2013-02-15 00:01:00,Total,0
T06,20137272,AR01,2013-03-11 00:01:00,Total,0
T06,20137273,AR22,2013-03-11 00:01:00,Total,0
T06,20137274,AR20,2013-03-11 00:01:00,Total,0
T06,20137275,AR17,2013-03-11 00:01:00,Total,0
T06,20137276,AR12,2013-03-11 00:01:00,Total,0
T06,20137277,AR11,2013-03-11 00:01:00,Total,0
T06,20137278,AR05,2013-03-11 00:01:00,Total,0
T06,20137279,AR02,2013-03-11 00:01:00,Total,0
T06,20137280,AR28,2013-03-11 00:01:00,Total,0
T06,20137281,AR24,2013-03-11 00:01:00,Total,0
T06,20137282,AR14,2013-03-11 00:01:00,Total,0
T06,20137283,AR27,2013-03-11 00:01:00,Total,1
T06,20137284,AR04,2013-03-11 00:01:00,Total,0
T06,20137285,CH31,2013-03-12 00:01:00,Total,0
T06,20137286,CH33,2013-03-12 00:01:00,Total,0
T06,20137287,CH37,2013-03-12 00:01:00,Total,0
T06,20137288,CH29,2013-03-12 00:01:00,Total,0
T06,20137289,CH16,2013-03-12 00:01:00,Total,0
T06,20137290,CH01,2013-03-12 00:01:00,Total,0
T06,20137291,CH04,2013-03-12 00:01:00,Total,0
T06,20137292,CH05,2013-03-12 00:01:00,Total,0
T06,20137293,CH11,2013-03-12 00:01:00,Total,0
T06,20137294,CH18,2013-03-12 00:01:00,Total,1
T06,20137368,LW26,2013-03-29 00:01:00,Total,0
T06,20137369,LW28,2013-03-29 00:01:00,Total,0
T06,20137370,LW25,2013-03-29 00:01:00,Total,0
T06,20137371,LW07,2013-03-29 00:01:00,Total,0
T06,20137394,AR10,2013-04-09 00:01:00,Total,0
T06,20137395,AR22,2013-04-09 00:01:00,Total,0
T06,20137396,AR20,2013-04-09 00:01:00,Total,0
T06,20137397,AR17,2013-04-09 00:01:00,Total,0
T06,20137398,AR04,2013-04-09 00:01:00,Total,0
T06,20137399,AR01,2013-04-09 00:01:00,Total,0
T06,20137400,AR28,2013-04-09 00:01:00,Total,0
T06,20137401,AR24,2013-04-09 00:01:00,Total,0
T06,20137402,AR11,2013-04-09 00:01:00,Total,0
T06,20137403,AR31,2013-04-09 00:01:00,Total,0
T06,20137405,CH30,2013-04-10 00:01:00,Total,0
T06,20137406,CH31,2013-04-10 00:01:00,Total,0
T06,20137407,CH29,2013-04-10 00:01:00,Total,0
T06,20137408,CH16,2013-04-10 00:01:00,Total,0
T06,20137409,CH36,2013-04-10 00:01:00,Total,0
T06,20137410,CH01,2013-04-10 00:01:00,Total,0
T06,20137411,CH04,2013-04-10 00:01:00,Total,0
T06,20137412,CH11,2013-04-10 00:01:00,Total,0
T06,20137413,CH14,2013-04-10 00:01:00,Total,0
T06,20137467,LW62,2013-04-24 00:01:00,Total,0
T06,20137468,LW28,2013-04-24 00:01:00,Total,0
T06,20137469,LW30,2013-04-24 00:01:00,Total,0
T06,20137470,LW06,2013-04-24 00:01:00,Total,0
T06,20137471,LW09,2013-04-24 00:01:00,Total,0
T06,20137472,LW18,2013-04-24 00:01:00,Total,0
T06,20137473,LW79,2013-04-24 00:01:00,Total,0
T06,20137474,LW29,2013-04-24 00:01:00,Total,0
T06,20137475,LW25,2013-04-24 00:01:00,Total,0
T06,20137476,LW20,2013-04-24 00:01:00,Total,0
T06,20137556,AR22,2013-05-09 00:01:00,Total,0
T06,20137557,AR20,2013-05-09 00:01:00,Total,0
T06,20137558,AR19,2013-05-09 00:01:00,Total,0
T06,20137559,AR05,2013-05-09 00:01:00,Total,0
T06,20137560,AR01,2013-05-09 00:01:00,Total,0
T06,20137561,AR28,2013-05-09 00:01:00,Total,0
T06,20137562,AR14,2013-05-09 00:01:00,Total,0
T06,20137563,AR11,2013-05-09 00:01:00,Total,0
T06,20137565,CH36,2013-05-10 00:01:00,Total,3
T06,20137566,CH31,2013-05-10 00:01:00,Total,1
T06,20137567,CH20,2013-05-10 00:01:00,Total,0
T06,20137568,CH17,2013-05-10 00:01:00,Total,0
T06,20137569,CH04,2013-05-10 00:01:00,Total,0
T06,20137570,CH37,2013-05-10 00:01:00,Total,2
T06,20137571,CH05,2013-05-10 00:01:00,Total,1
T06,20137572,CH14,2013-05-10 00:01:00,Total,0
T06,20137618,LW26,2013-05-23 00:01:00,Total,0
T06,20137619,LW28,2013-05-23 00:01:00,Total,1
T06,20137620,LW29,2013-05-23 00:01:00,Total,0
T06,20137621,LW07,2013-05-23 00:01:00,Total,1
T06,20137622,LW09,2013-05-23 00:01:00,Total,5
T06,20137623,LW22,2013-05-23 00:01:00,Total,0
T06,20137624,LW62,2013-05-23 00:01:00,Total,0
T06,20137625,LW16,2013-05-23 00:01:00,Total,0
T06,20137626,LW15,2013-05-23 00:01:00,Total,0
T06,20137627,LW25,2013-05-23 00:01:00,Total,1
T06,20137628,LW18,2013-05-23 00:01:00,Total,0
T06,20137666,CH30,2013-06-06 00:01:00,Total,3
T06,20137667,CH31,2013-06-06 00:01:00,Total,9
T06,20137668,CH05,2013-06-06 00:01:00,Total,0
T06,20137669,CH04,2013-06-06 00:01:00,Total,0
T06,20137670,CH19,2013-06-06 00:01:00,Total,0
T06,20137671,CH17,2013-06-06 00:01:00,Total,6
T06,20137672,CH02,2013-06-06 00:01:00,Total,0
T06,20137673,CH37,2013-06-06 00:01:00,Total,0
T06,20137674,CH36,2013-06-06 00:01:00,Total,0
T06,20137675,CH15,2013-06-06 00:01:00,Total,9
T06,20137697,AR10,2013-06-12 00:01:00,Total,0
T06,20137698,AR20,2013-06-12 00:01:00,Total,4
T06,20137699,AR17,2013-06-12 00:01:00,Total,0
T06,20137700,AR29,2013-06-12 00:01:00,Total,5
T06,20137701,AR31,2013-06-12 00:01:00,Total,1
T06,20137702,AR24,2013-06-12 00:01:00,Total,0
T06,20137703,AR28,2013-06-12 00:01:00,Total,0
T06,20137704,AR14,2013-06-12 00:01:00,Total,2
T06,20137705,AR12,2013-06-12 00:01:00,Total,2
T06,20137706,AR11,2013-06-12 00:01:00,Total,0
T06,20137707,AR04,2013-06-12 00:01:00,Total,2
T06,20137708,AR05,2013-06-12 00:01:00,Total,4
T06,20137742,CH02,2013-06-20 00:01:00,Total,0
T06,20137744,CH30,2013-06-20 00:01:00,Total,3
T06,20137750,LW62,2013-06-24 00:01:00,Total,2
T06,20137751,LW26,2013-06-24 00:01:00,Total,1
T06,20137752,LW25,2013-06-24 00:01:00,Total,2
T06,20137753,LW07,2013-06-24 00:01:00,Total,1
T06,20137754,LW09,2013-06-24 00:01:00,Total,7
T06,20137755,LW79,2013-06-24 00:01:00,Total,0
T06,20137756,LW28,2013-06-24 00:01:00,Total,0
T06,20137757,LW29,2013-06-24 00:01:00,Total,3
T06,20137758,LW15,2013-06-24 00:01:00,Total,3
T06,20137759,LW16,2013-06-24 00:01:00,Total,5
T06,20137760,LW19,2013-06-24 00:01:00,Total,2
T06,20137804,CH37,2013-07-08 00:01:00,Total,2
T06,20137805,CH31,2013-07-08 00:01:00,Total,105
T06,20137806,CH21,2013-07-08 00:01:00,Total,2
T06,20137807,CH15,2013-07-08 00:01:00,Total,8
T06,20137808,CH02,2013-07-08 00:01:00,Total,6
T06,20137809,CH04,2013-07-08 00:01:00,Total,5
T06,20137810,CH05,2013-07-08 00:01:00,Total,5
T06,20137811,CH12,2013-07-08 00:01:00,Total,6
T06,20137812,AR10,2013-07-09 00:01:00,Total,4
T06,20137813,AR22,2013-07-09 00:01:00,Total,3
T06,20137814,AR20,2013-07-09 00:01:00,Total,0
T06,20137815,AR29,2013-07-09 00:01:00,Total,1
T06,20137816,AR27,2013-07-09 00:01:00,Total,13
T06,20137817,AR04,2013-07-09 00:01:00,Total,1
T06,20137818,AR01,2013-07-07 00:01:00,Total,3
T06,20137819,AR28,2013-07-09 00:01:00,Total,0
T06,20137820,AR23,2013-07-09 00:01:00,Total,4
T06,20137821,AR13,2013-07-09 00:01:00,Total,0
T06,20137822,AR11,2013-07-09 00:01:00,Total,3
T06,20137823,AR32,2013-07-09 00:01:00,Total,1
T06,20137824,AR05,2013-07-09 00:01:00,Total,2
T06,20137917,LW62,2013-07-25 00:01:00,Total,1
T06,20137918,LW26,2013-07-25 00:01:00,Total,2
T06,20137919,LW29,2013-07-25 00:01:00,Total,3
T06,20137920,LW07,2013-07-25 00:01:00,Total,5
T06,20137921,LW08,2013-07-25 00:01:00,Total,10
T06,20137922,LW79,2013-07-25 00:01:00,Total,0
T06,20137923,LW28,2013-07-25 00:01:00,Total,0
T06,20137925,LW23,2013-07-25 00:01:00,Total,1
T06,20137951,AR02,2013-08-06 00:01:00,Total,0
T06,20137952,AR22,2013-08-06 00:01:00,Total,2
T06,20137953,AR20,2013-08-06 00:01:00,Total,1
T06,20137954,AR19,2013-08-06 00:01:00,Total,0
T06,20137955,AR17,2013-08-06 00:01:00,Total,0
T06,20137956,AR32,2013-08-06 00:01:00,Total,0
T06,20137957,AR10,2013-08-06 00:01:00,Total,0
T06,20137958,AR23,2013-08-06 00:01:00,Total,0
T06,20137959,AR12,2013-08-06 00:01:00,Total,2
T06,20137960,AR11,2013-08-06 00:01:00,Total,3
T06,20137961,AR29,2013-08-06 00:01:00,Total,5
T06,20137962,AR05,2013-08-06 00:01:00,Total,2
T06,20137984,LW26,2013-08-09 00:01:00,Total,1
T06,20137985,LW28,2013-08-09 00:01:00,Total,2
T06,20137986,LW29,2013-08-09 00:01:00,Total,1
T06,20137987,LW25,2013-08-09 00:01:00,Total,3
T06,20137988,LW09,2013-08-09 00:01:00,Total,3
T06,20137989,LW47,2013-08-09 00:01:00,Total,0
T06,20137990,LW22,2013-08-09 00:01:00,Total,1
T06,20137991,LW79,2013-08-09 00:01:00,Total,2
T06,20137992,LW15,2013-08-09 00:01:00,Total,3
T06,20137993,LW62,2013-08-09 00:01:00,Total,1
T06,20138043,CH31,2013-08-21 00:01:00,Total,1
T06,20138044,CH30,2013-08-21 00:01:00,Total,0
T06,20138045,CH29,2013-08-21 00:01:00,Total,0
T06,20138046,CH19,2013-08-21 00:01:00,Total,0
T06,20138047,CH16,2013-08-21 00:01:00,Total,0
T06,20138048,CH02,2013-08-21 00:01:00,Total,0
T06,20138049,CH04,2013-08-21 00:01:00,Total,0
T06,20138050,CH11,2013-08-21 00:01:00,Total,1
T06,20138051,CH21,2013-08-21 00:01:00,Total,2
T06,20138082,CH31,2013-09-03 00:01:00,Total,5
T06,20138083,CH33,2013-09-03 00:01:00,Total,1
T06,20138084,CH29,2013-09-03 00:01:00,Total,0
T06,20138085,CH21,2013-09-03 00:01:00,Total,0
T06,20138086,CH02,2013-09-03 00:01:00,Total,1
T06,20138087,CH04,2013-09-03 00:01:00,Total,0
T06,20138088,CH05,2013-09-03 00:01:00,Total,0
T06,20138089,CH12,2013-09-03 00:01:00,Total,0
T06,20138090,CH14,2013-09-03 00:01:00,Total,0
T06,20138091,AR20,2013-09-04 00:01:00,Total,3
T06,20138092,AR17,2013-09-04 00:01:00,Total,5
T06,20138093,AR27,2013-09-04 00:01:00,Total,20
T06,20138094,AR04,2013-09-04 00:01:00,Total,5
T06,20138095,AR09,2013-09-04 00:01:00,Total,7
T06,20138096,AR01,2013-09-04 00:01:00,Total,5
T06,20138097,AR28,2013-09-04 00:01:00,Total,1
T06,20138098,AR23,2013-09-04 00:01:00,Total,1
T06,20138099,AR14,2013-09-04 00:01:00,Total,3
T06,20138100,AR11,2013-09-04 00:01:00,Total,4
T06,20138101,AR32,2013-09-04 00:01:00,Total,5
T06,20138102,AR05,2013-09-04 00:01:00,Total,13
T06,20138178,LW62,2013-09-23 00:01:00,Total,0
T06,20138179,LW29,2013-09-23 00:01:00,Total,1
T06,20138180,LW30,2013-09-23 00:01:00,Total,1
T06,20138181,LW08,2013-09-23 00:01:00,Total,0
T06,20138182,LW07,2013-09-23 00:01:00,Total,5
T06,20138183,LW22,2013-09-23 00:01:00,Total,4
T06,20138184,LW79,2013-09-23 00:01:00,Total,0
T06,20138185,LW15,2013-09-23 00:01:00,Total,0
T06,20138187,LW25,2013-09-23 00:01:00,Total,1
T06,20138188,LW47,2013-09-23 00:01:00,Total,8
T06,20138189,LW17,2013-09-23 00:01:00,Total,0
T06,20138218,CH30,2013-10-03 00:01:00,Total,0
T06,20138219,CH31,2013-10-03 00:01:00,Total,3
T06,20138220,CH33,2013-10-03 00:01:00,Total,0
T06,20138221,CH20,2013-10-03 00:01:00,Total,2
T06,20138222,CH21,2013-10-03 00:01:00,Total,8
T06,20138223,CH02,2013-10-03 00:01:00,Total,5
T06,20138224,CH36,2013-10-03 00:01:00,Total,0
T06,20138225,CH05,2013-10-03 00:01:00,Total,1
T06,20138226,CH11,2013-10-03 00:01:00,Total,6
T06,20138227,AR10,2013-10-04 00:01:00,Total,1
T06,20138228,AR20,2013-10-04 00:01:00,Total,0
T06,20138229,AR19,2013-10-04 00:01:00,Total,0
T06,20138230,AR17,2013-10-04 00:01:00,Total,1
T06,20138231,AR11,2013-10-04 00:01:00,Total,2
T06,20138232,AR27,2013-10-04 00:01:00,Total,5
T06,20138233,AR04,2013-10-04 00:01:00,Total,1
T06,20138234,AR01,2013-10-04 00:01:00,Total,0
T06,20138235,AR02,2013-10-04 00:01:00,Total,0
T06,20138236,AR28,2013-10-04 00:01:00,Total,1
T06,20138237,AR14,2013-10-04 00:01:00,Total,0
T06,20138238,AR12,2013-10-04 00:01:00,Total,1
T06,20138239,AR32,2013-10-04 00:01:00,Total,2
T06,20138240,AR05,2013-10-04 00:01:00,Total,2
T06,20138288,LW26,2013-10-17 00:01:00,Total,0
T06,20138289,LW30,2013-10-17 00:01:00,Total,0
T06,20138290,LW06,2013-10-17 00:01:00,Total,7
T06,20138291,LW08,2013-10-17 00:01:00,Total,5
T06,20138292,LW10,2013-10-17 00:01:00,Total,0
T06,20138293,LW29,2013-10-17 00:01:00,Total,0
T06,20138382,AR27,2013-11-04 00:01:00,Total,1
T06,20138383,AR23,2013-11-04 00:01:00,Total,0
T06,20138384,AR14,2013-11-04 00:01:00,Total,0
T06,20138385,AR12,2013-11-04 00:01:00,Total,0
